0.9950571000 0.2809552600 0.2887091000 0.8246721000 0.3560597300 0.3362333200 0.3054134800 0.8439935000 0.0910069940 0.7175313000 18.3307895721
0.3634393800 0.8866951500 0.8977595600 0.9714444000 0.6563664000 0.3658480000 0.7198044700 0.2248758100 0.7462854000 0.4869603000 24.9318720174
0.4852221600 0.4331150000 0.9899695500 0.8558602000 0.5064358000 0.8192172600 0.1554727000 0.0432822700 0.9987376000 0.0510036950 22.1239032461
0.2848377200 0.7068297000 0.4408865000 0.3867421700 0.0427868370 0.8338558000 0.3133828600 0.9064282000 0.1703425600 0.5646049400 12.0487795949
0.8606927400 0.4841590500 0.4250567000 0.7360996600 0.5481363000 0.3153876000 0.8960047000 0.7263955000 0.6103238000 0.8685987600 22.6920810346
0.7397466300 0.6585279000 0.6694426000 0.2426615400 0.4757560500 0.9214296300 0.4085984200 0.5762291600 0.1506463300 0.5704349000 13.5539630367
0.3117518400 0.5195807000 0.9717540000 0.2618526800 0.4461999500 0.8351996000 0.6148841400 0.7717980000 0.7218417500 0.6754513000 13.9746903826
0.6594121500 0.0985217100 0.9821918600 0.7406469000 0.5640711000 0.6195114000 0.2886140300 0.5691725000 0.9116964300 0.8475984300 15.0537684496
0.6485948600 0.4889868000 0.6690554000 0.9282670000 0.6782262300 0.8722294000 0.2133508900 0.2400562200 0.2249687900 0.0916429160 22.1896012065
0.3001707800 0.1676477200 0.6040016400 0.4651771800 0.6380919000 0.4579222200 0.1803506000 0.9186969400 0.2264104500 0.4126405000 9.3950093023
0.5977096000 0.3479854500 0.1347805300 0.6486546400 0.8011979500 0.2422892500 0.2298470700 0.9592144500 0.4663509000 0.1657036000 19.0746756764
0.5757556600 0.7270298600 0.0842918750 0.7952347400 0.6904949500 0.9282973000 0.1344822600 0.3240461300 0.2287334200 0.3275833000 23.5113621487
0.8754274000 0.2127257600 0.4207093700 0.5309033000 0.7990196000 0.8709109000 0.3139493500 0.4774554400 0.9340300000 0.6872284400 14.2086589884
0.7235017400 0.3687212000 0.8005267000 0.3478331600 0.5641023500 0.4537022000 0.4192262300 0.2571217400 0.0194094780 0.3301773000 14.7592597918
0.2641967500 0.5090028000 0.7718715700 0.6578060400 0.8527269400 0.9136389000 0.9883961700 0.3756247200 0.5732786700 0.9621772000 15.8557141442
0.2127569900 0.2549001600 0.6615155000 0.4869688200 0.9786239000 0.7965282000 0.0411310200 0.5128965400 0.5883571000 0.1349049200 13.3976654154
0.0649933800 0.5432219000 0.1228784300 0.6996708500 0.8020121000 0.2897605300 0.3212113400 0.2896089600 0.1485121300 0.4826136800 14.9074265776
0.6756095000 0.1924187500 0.2859884000 0.8495348000 0.1104775700 0.5185864600 0.4469265300 0.7106606000 0.9912266000 0.5932947000 11.7455038462
0.6424628500 0.4707116000 0.2637732000 0.2557143000 0.7089867600 0.5783331000 0.3090184300 0.4786894300 0.3580411000 0.4254827500 14.4524201431
0.3585376000 0.8823491300 0.1763925000 0.2996534700 0.1892244200 0.6990567400 0.3668513300 0.1665733500 0.1765425200 0.9119431000 15.3504310726
0.5106144500 0.3705022300 0.0653018950 0.2876423600 0.2752176500 0.3991721300 0.9383793000 0.2639666200 0.3273236800 0.5501851400 14.8517077351
0.8428753600 0.0311605930 0.0665221800 0.9685854300 0.3169311300 0.4977538600 0.2015520300 0.7909750000 0.9533253000 0.4765302000 15.8072903662
0.5629210000 0.3512903000 0.1371771700 0.3856952200 0.9177586000 0.3853058200 0.5395521500 0.5414117600 0.9518323000 0.6294333000 17.5368005219
0.2926467700 0.3302953800 0.2242997300 0.0259178880 0.0760869400 0.5105704700 0.2696644000 0.3113663800 0.9020129400 0.1862239800 3.7509027014
0.0941510800 0.6849593000 0.7287766000 0.7370410000 0.9082631000 0.1184056400 0.9745131000 0.8059758000 0.7548184400 0.6736234400 15.1275668904
0.1413888300 0.7982128000 0.5448820600 0.7105385000 0.8403922300 0.4501906000 0.8902446600 0.9014754000 0.4957147800 0.2680443500 15.2405975411
0.9747852700 0.0869910700 0.2914442400 0.3037296500 0.9563705000 0.4645984200 0.2459720400 0.8068256000 0.7349142000 0.3964201200 9.4583321672
0.2256980500 0.9897427600 0.9282289000 0.4428872000 0.4475470800 0.2153868700 0.7235843500 0.5278346500 0.7599371700 0.5589762000 18.3059792886
0.4669409400 0.7342628000 0.5573384000 0.7088385000 0.9211381700 0.9593411000 0.4926791200 0.9353900000 0.9305773000 0.6282971000 19.3079030204
0.5659527000 0.1898999800 0.5295601500 0.2826531000 0.4335606000 0.8516229400 0.3050806500 0.3112908000 0.3173621300 0.3798166000 8.6930045343
0.3713287700 0.8495858000 0.3941545500 0.4311047800 0.1986216300 0.7224481700 0.9106573500 0.7185193300 0.6652699000 0.3511502700 14.0190452883
0.8981590000 0.0975949800 0.1119062300 0.0462049840 0.7137822500 0.5212054000 0.2651537700 0.2791448800 0.2678769200 0.5492307500 10.0340144447
0.4140085000 0.4460325200 0.4384920000 0.4784565000 0.2242460800 0.3259355400 0.6529438000 0.4813442200 0.8332898000 0.2390235700 11.8834150163
0.6731233600 0.0138845440 0.2005437600 0.2097221600 0.8961740000 0.7749288000 0.3610715300 0.7778147000 0.8370417400 0.8786518600 8.2995097699
0.0758690240 0.6310162000 0.9642346000 0.7987063500 0.2131064000 0.7059645000 0.6324218500 0.6549334000 0.8207447500 0.9673431500 15.5836227145
0.6186222000 0.6855861500 0.0795908600 0.4430846000 0.1881920100 0.4446045800 0.6039085000 0.9755927000 0.7211451000 0.9120171000 19.4607307506
0.7343118000 0.9711183000 0.9115667300 0.9228103000 0.3699755000 0.3386719200 0.5227091300 0.4080391000 0.6316485400 0.4083438000 23.8747919752
0.5141275500 0.0975483660 0.0852527000 0.8088825000 0.9601686600 0.8101761300 0.1734640000 0.7429224000 0.0104395750 0.5124886000 19.8915909369
0.8189843000 0.6997434500 0.3005238200 0.2450808300 0.5103004000 0.8223523000 0.0646547100 0.1240781550 0.5580473500 0.6673307000 16.2724696540
0.0219888690 0.6661331700 0.4425980000 0.8283974000 0.5636672000 0.9777827000 0.1856119600 0.7481963600 0.1716620300 0.1212888960 12.8772757484
0.4332728400 0.9549050000 0.4262607700 0.0402473800 0.8452232500 0.4700644600 0.7431997000 0.1451437500 0.0617829560 0.8839590500 12.3284238894
0.9336427000 0.3164546500 0.7083211000 0.1562354600 0.8033106000 0.5296327000 0.4376065000 0.8304904700 0.7793343000 0.7436084000 15.2748825296
0.8053919000 0.2802406000 0.9166637000 0.8880662000 0.0722225300 0.3964476600 0.7563007000 0.6372514400 0.3541647200 0.7512077000 19.2754618283
0.4013163000 0.3136109700 0.3519849800 0.5022612000 0.9545686000 0.3373816600 0.4109391000 0.9474004000 0.0524533400 0.8491298600 12.8835414810
0.4517333500 0.0500052570 0.5820596000 0.5044970500 0.8089134700 0.4754536200 0.5701920400 0.0785470000 0.0161980990 0.0088449120 10.5656689389
0.7997919000 0.8074461000 0.1541388000 0.0925441400 0.1142362950 0.3954725300 0.8711187000 0.4715250700 0.7228386000 0.7450611000 11.8114773576
0.6122240400 0.0050863028 0.0077985525 0.9090375000 0.7955324000 0.7524533000 0.8345891000 0.2685159400 0.7782457500 0.5425086000 17.1749148153
0.9806103000 0.1864588300 0.7919202000 0.1087765100 0.0770033000 0.4962688000 0.3853760400 0.3664599000 0.2903807200 0.6607325000 8.7738283926
0.8636061000 0.1329140700 0.1633924200 0.7819895000 0.3209692800 0.2897592200 0.3916384600 0.6051838000 0.0876867200 0.0708025100 15.3102943980
0.9176900000 0.5524569000 0.0664608500 0.4639230400 0.3826580000 0.2992256300 0.0620487930 0.9258350000 0.3570712800 0.5100598000 20.1050069898
0.4352055800 0.6852317500 0.2627571800 0.0767088500 0.8105253000 0.8158636000 0.4323436600 0.2364640800 0.3739798000 0.1319164600 13.5370725835
0.1781904100 0.0516789560 0.8966379000 0.1943509600 0.1353170300 0.0525683760 0.6633979700 0.9403602000 0.3175312300 0.8745336500 7.4453712467
0.8875286000 0.3121324200 0.8177197000 0.6029240000 0.6643605000 0.7926490000 0.5299140000 0.5575432000 0.0742594000 0.3729605000 18.9152938571
0.4250762500 0.4442068300 0.2685817500 0.0280469060 0.3883337400 0.8551439600 0.6216644000 0.4771519300 0.8901766000 0.1854853600 6.8899816959
0.9635861500 0.8546977600 0.4557490300 0.9146145000 0.5843192000 0.2365666000 0.3111044800 0.2150713800 0.6786274300 0.5153202400 18.6643835713
0.2041973500 0.2874876300 0.8581285000 0.8511317400 0.0220930580 0.1031753400 0.4399855000 0.3785932700 0.2816427400 0.9855820000 12.9164965142
0.6368875500 0.8999646000 0.2514646600 0.5326026000 0.5531611000 0.9505258000 0.1103079900 0.7069640000 0.3452906000 0.8385722000 19.2594691654
0.8147420000 0.6330893600 0.9975287300 0.4528526700 0.6546032400 0.1637724000 0.0152651070 0.7513357000 0.6501000000 0.0499315260 23.4198215883
0.4083050500 0.5721902000 0.5874599000 0.5971406000 0.5307759600 0.7261008000 0.5163297700 0.1052073240 0.4610524800 0.5154922600 15.9940920417
0.0371718400 0.8911698500 0.4748768800 0.2303364900 0.4299631000 0.1654202300 0.4750077700 0.0810943840 0.1685463200 0.2795115700 3.8178210527
0.6192336700 0.6339513000 0.1660863200 0.8949230300 0.3868500600 0.4466344700 0.4790784000 0.6694398000 0.0888384000 0.9121432300 21.0132865472
0.7629391000 0.9831242000 0.1159460540 0.5853157600 0.5138369000 0.1180837750 0.1251337000 0.6957927000 0.4303187000 0.4385916600 17.6557050124
0.1636150500 0.3477757000 0.0414533020 0.6104069000 0.4943435200 0.4207754700 0.9620747600 0.6740594000 0.7911344000 0.7263415500 16.6854123711
0.6881363000 0.1727756900 0.3851990000 0.8441846000 0.6414634600 0.8010000000 0.8913712000 0.9540839000 0.4339757000 0.2670406700 16.1712342888
0.0852837560 0.7246800000 0.8507386000 0.9043586000 0.4370825300 0.7551538000 0.9596807400 0.0058531165 0.6838754400 0.3914292500 16.0153646989
0.6785642000 0.0102708940 0.5363865000 0.1878500600 0.3380056600 0.4331623300 0.1034154900 0.3558790700 0.3849475400 0.9326231500 4.3175283965
0.8338628000 0.0203046800 0.0223982930 0.5432122000 0.1239368900 0.8090091300 0.0872219200 0.1184549900 0.6113673400 0.0044326780 11.3985448710
0.2293033600 0.9484125400 0.9275058500 0.5241909600 0.0948174600 0.0378330350 0.0590069300 0.7237575700 0.8116253000 0.4876191000 14.7923772508
0.5181305400 0.9681214700 0.4504726000 0.8882219000 0.0098261830 0.5654512600 0.4384083700 0.9456048600 0.1738859400 0.8841622000 19.7088441680
0.9991761000 0.4749155600 0.8141607000 0.6834383000 0.8174784000 0.1714945400 0.2252920300 0.7084409600 0.1951739800 0.9284112000 21.8644625818
0.3478318500 0.9986136000 0.5418238600 0.3014839300 0.2496442200 0.2691097300 0.1619265100 0.0336962940 0.6521858600 0.3749295500 12.6598256245
0.9414153000 0.9805037000 0.3125139500 0.8268959500 0.8065413000 0.9328438600 0.1966947300 0.9783923600 0.9868591000 0.0760719800 15.8413142743
0.2874772500 0.3281166600 0.8856841000 0.8453216000 0.1398049600 0.2087923300 0.0194807650 0.4973138600 0.3573728800 0.1569559600 13.8621228536
0.3719926000 0.3712522400 0.1422995900 0.1522783000 0.8710213000 0.3053753400 0.2962443800 0.9261194500 0.0660148300 0.3963014000 13.5031502027
0.6628000000 0.3112995000 0.4340843600 0.7279217000 0.6924878400 0.2857840700 0.6750865000 0.4309762700 0.2007358700 0.8367221400 19.2069559966
0.4019225200 0.1401310000 0.4673018500 0.3299406800 0.5783053000 0.4409443700 0.3954774700 0.7623928000 0.1422773600 0.5691224000 7.2305233346
0.4990291600 0.2186279300 0.8717812300 0.8879291400 0.4178353500 0.2768078400 0.1845539800 0.3706061800 0.9130761000 0.4437835200 15.3536619886
0.3529859200 0.1752622700 0.6497367000 0.4149582400 0.2597066800 0.4996502400 0.7260783300 0.6042153000 0.2918031800 0.7465983000 9.2608307001
0.0140808225 0.0402074460 0.2888566300 0.5821832000 0.4807983600 0.2967256300 0.9790909000 0.8400849000 0.6893998000 0.4682476500 8.4695446197
0.0838210600 0.1428799600 0.9521945000 0.7854343000 0.4011648300 0.5137521000 0.9473342000 0.3915398000 0.8710217500 0.5898801700 16.4074139956
0.4289876200 0.0494850280 0.8107390400 0.8750309300 0.2355623800 0.4517926000 0.6105250000 0.9221083000 0.8380623000 0.0294097660 11.9556735220
0.0040622354 0.2729460600 0.4016812400 0.1406148100 0.2241420100 0.5760938000 0.2416279300 0.5029563000 0.4578643400 0.4421299700 2.5189527412
0.0697720050 0.6505206000 0.7114993000 0.1101752500 0.6481866000 0.4422776000 0.3212129500 0.8304193600 0.6976976400 0.4512236700 6.9930959453
0.8063252000 0.0568921570 0.5383535600 0.4820472000 0.2979492500 0.1315297500 0.8972353000 0.4024709500 0.9860013000 0.5931412000 6.6679723830
0.0493514540 0.9560297000 0.0439924000 0.7777535300 0.0892374500 0.3222454200 0.5939424000 0.2870268800 0.4418887000 0.4294714300 15.0667668423
0.9020825000 0.5335116400 0.5077603000 0.3245792400 0.8240636000 0.6225509600 0.1535930600 0.7934006000 0.6636938000 0.8956095600 17.2604658466
0.0018955469 0.6653312400 0.5638733500 0.0968986750 0.7448912000 0.8840186600 0.8584590600 0.8558102000 0.8676312000 0.4133845000 4.5754316691
0.9727658600 0.2663412000 0.9437639000 0.9840124000 0.4910982300 0.1149174600 0.8996718000 0.3222975000 0.3577109600 0.1846072100 23.0810185170
0.0428404800 0.0155484080 0.7556943000 0.2582811700 0.8536325000 0.0065256953 0.9718545000 0.1840322600 0.2948216200 0.6179355400 10.0836462528
0.9877563000 0.7617659600 0.5803357000 0.4936142000 0.6093244000 0.7995996500 0.6140786400 0.8082207400 0.1022269100 0.5789459000 13.4126537872
0.2634546200 0.5828604000 0.6776961000 0.6290766600 0.1254475700 0.9774328500 0.9585154000 0.5135451000 0.0221173170 0.2223709200 12.4299471026
0.5905129000 0.3542156200 0.6836183000 0.4725377000 0.6640309700 0.5898546000 0.5156114000 0.4810283800 0.5763521000 0.5988707500 14.3585189378
0.1094599960 0.4685310700 0.0734328600 0.4132169000 0.3444148300 0.5800819000 0.1723635200 0.7636615000 0.2456669200 0.0010362267 10.8653829245
0.9223121400 0.4434871000 0.5221371000 0.4528829000 0.7603844000 0.8936924000 0.8813901500 0.5556263000 0.9440373000 0.5728406000 18.6914342003
0.9537392000 0.3796815300 0.7864421600 0.5718822500 0.9678903000 0.1032631400 0.1694587500 0.3970561000 0.6991667000 0.2282320300 21.0607097575
0.7378172000 0.8522078000 0.3949352500 0.5777436000 0.1664082400 0.5605969000 0.8712259500 0.0488667500 0.5105957400 0.9068311000 16.6186260019
0.2359132200 0.5577449000 0.6188745500 0.6504871000 0.9734082000 0.4916866400 0.5051725500 0.1211832200 0.1512137700 0.5783304600 16.2734197332
0.8081521400 0.9221584000 0.7329604000 0.6348874600 0.2945336700 0.5116319700 0.4973439600 0.3079548500 0.0632998350 0.2589798600 18.1648358444
0.1033700100 0.7337926000 0.1917298400 0.3730768000 0.0607988240 0.0652205350 0.7240543400 0.6877904500 0.2063483000 0.9256406400 6.9446605782
0.2067697000 0.2624240000 0.6148951000 0.6668027000 0.7050109500 0.7624665500 0.4872118800 0.1582253600 0.0012320280 0.1410116600 12.1299576949
0.6385424000 0.2316287800 0.2846512200 0.5590164000 0.2552150500 0.4362363800 0.7149832000 0.8758976500 0.1261716500 0.5194025600 11.1903010118
0.6784192000 0.0605040200 0.9788985000 0.6633979000 0.1224152450 0.2922254200 0.6817004700 0.4716098300 0.0439376240 0.7680120500 13.2492341192
0.5497487000 0.9478683500 0.2123271800 0.1838525000 0.1894714800 0.7783824000 0.4426829200 0.8201689000 0.2337696600 0.3172898300 16.2722210248
0.3519753200 0.7241967300 0.1876357800 0.0162797570 0.6779581300 0.9695782700 0.5761642000 0.5607008300 0.0176116230 0.1939038600 12.5565521628
0.5627634500 0.8888634400 0.9519380300 0.2655943000 0.6009083000 0.8214009400 0.3747813000 0.4206598400 0.4122117800 0.2522338600 19.7473699434
0.3009309800 0.9285073000 0.9331732000 0.4058146500 0.2911474000 0.4365984800 0.1042905450 0.5370142000 0.4006735700 0.8121727000 16.9804900398
0.0124420520 0.2444928300 0.2643062000 0.9438162000 0.6670067300 0.1023603100 0.8838216000 0.1199873700 0.3627391500 0.4192645500 14.1545488472
0.3536830000 0.5034746000 0.6204510000 0.2937620300 0.3153966000 0.8433565000 0.6323416000 0.7965331000 0.1964197200 0.5672826000 11.7718207889
0.6832865000 0.4718512300 0.5617797400 0.2657497500 0.6961515500 0.9234400000 0.3973834500 0.3185426000 0.1224111900 0.4829219000 14.4471801588
0.5809909000 0.4442647700 0.4537425600 0.1713144200 0.6170795600 0.9794944000 0.2646759200 0.5964681500 0.9885029000 0.1314519600 11.5429152111
